timestamp	process_name	action	pid	ppid	tid	ip	port	file	user	return	trans_id	unit_id	uri	datetime	error	success	tty	ses	comm	exe	a0	a1	a2	a3
1682509538150000	auditd	sys_sendto	7463	7462	7463				root	60				2023-04-26 19:45:38.150000		yes	(none)	4294967295	auditd	/usr/sbin/auditd	3	7ffef6896af0	3c	0
1682509538150000	auditd	sys_sendto	7463	7462	7463				root	60				2023-04-26 19:45:38.150000		yes	(none)	4294967295	auditd	/usr/sbin/auditd	3	7ffef68947a0	3c	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	1068				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcd8c0	42c	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	1056				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcd8c0	420	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	1056				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcd8c0	420	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	1056				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcd8c0	420	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	60				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcfca0	3c	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	60				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcfca0	3c	0
1682509538170000	auditctl	sys_sendto	7476	7466	7476				root	60				2023-04-26 19:45:38.170000		yes	(none)	4294967295	auditctl	/usr/sbin/auditctl	3	7fffd1fcfca0	3c	0
1682509551518000	auditctl	sys_sendto	7485	7484	7485				root	1068				2023-04-26 19:45:51.518000		yes	pts1	3	auditctl	/usr/sbin/auditctl	4	7ffcbef23270	42c	0
1682509551522000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	3				2023-04-26 19:45:51.522000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551522000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	5				2023-04-26 19:45:51.522000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551522000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	5				2023-04-26 19:45:51.522000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551526000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	7				2023-04-26 19:45:51.526000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	7				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b5273e000	0	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	6				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	8				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551530000	sudo	sys_openat	7487	3521	7487			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.530000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7f2b539dc2c1	80000	0
1682509551534000	auditctl	sys_sendto	7489	7488	7489				root	1084				2023-04-26 19:45:51.534000		yes	pts1	3	auditctl	/usr/sbin/auditctl	5	7ffdee662410	43c	0
1682509551538000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	3				2023-04-26 19:45:51.538000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551538000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	5				2023-04-26 19:45:51.538000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551538000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	5				2023-04-26 19:45:51.538000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	7				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	7				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fa7a8000	0	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	6				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	8				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551542000	sudo	sys_openat	7492	3521	7492			/etc/passwd	ubuntu	13				2023-04-26 19:45:51.542000		yes	pts2	3	sudo	/usr/bin/sudo	ffffff9c	7fd9fb9dc2c1	80000	0
1682509551570000	tshark	sys_openat	7494	7493	7494			/etc/passwd	root	3				2023-04-26 19:45:51.570000		yes	pts1	3	tshark	/usr/bin/tshark	ffffff9c	7f3704ddc2c1	80000	0
1682509551678000	ciscodump	sys_openat	7507	7494	7507			/etc/passwd	root	3				2023-04-26 19:45:51.678000		yes	pts1	3	ciscodump	/usr/lib/x86_64-linux-gnu/wireshark/extcap/ciscodump	ffffff9c	7f965b1dc2c1	80000	0
1682509551726000	dumpcap	sys_setsockopt	7514	7494	7514				root	0				2023-04-26 19:45:51.726000		yes	pts1	3	dumpcap	/usr/bin/dumpcap	5	107	1	7ffc9449ad60
1682509552467000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:52.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509552467000	httpd	sys_times	7367	1623	7367				root	1718098910				2023-04-26 19:45:52.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509552467000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:52.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509553469000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:53.469000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509553469000	httpd	sys_times	7367	1623	7367				root	1718099010				2023-04-26 19:45:53.469000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509553469000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:53.469000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
